id,clothtype,type,price,pricerate,weight,quality,level,material,occupation,condition1,condition2,stat1,stat2,defense,magicresistence,atkdistmvsped,attackpower,attackspeed,itemgrade
759,2,121,13421,0,2,67,0,0,44|0|0,31|110,0|0,20|22,39|220,198,79,4,0,0,5
760,2,121,13421,0,2,67,0,0,44|0|0,31|110,0|0,20|22,28|27,198,79,4,0,0,5
761,2,121,13421,0,2,67,0,0,44|0|0,31|105,0|0,20|21,0|0,198,79,4,0,0,5
762,2,121,13421,0,2,67,0,0,44|0|0,31|110,0|0,20|22,11|8,198,79,4,0,0,5
763,2,123,41112,0,2,66,0,0,0|0|0,31|180,0|0,20|36,0|0,121,65,4,0,0,8
764,2,123,41112,0,2,66,0,0,0|0|0,31|180,0|0,20|36,0|0,121,65,4,0,0,8
765,2,123,41112,0,2,66,0,0,0|0|0,31|180,0|0,20|36,0|0,121,65,4,0,0,8
766,2,123,41112,0,2,66,0,0,0|0|0,31|180,0|0,20|36,39|360,121,65,4,0,0,8
767,2,123,41112,0,2,66,0,0,0|0|0,31|180,0|0,20|36,28|45,121,65,4,0,0,8
768,2,123,41112,0,2,66,0,0,0|0|0,31|175,0|0,20|35,0|0,121,65,4,0,0,8
769,2,123,41112,0,2,66,0,0,0|0|0,31|175,0|0,20|35,0|0,121,65,4,0,0,8
770,2,121,21995,0,2,71,0,0,54|0|0,31|130,0|0,0|0,0|0,228,89,2,0,0,6
771,2,121,21995,0,2,71,0,0,54|0|0,31|130,0|0,0|0,0|0,228,89,2,0,0,6
772,2,121,21995,0,2,71,0,0,54|0|0,31|130,0|0,0|0,0|0,228,89,2,0,0,6
773,2,121,21995,0,2,71,0,0,54|0|0,31|130,0|0,20|26,39|260,228,89,2,0,0,6
774,2,121,21995,0,2,71,0,0,54|0|0,31|130,0|0,20|26,28|32,228,89,2,0,0,6
775,2,121,21995,0,2,71,0,0,54|0|0,31|125,0|0,20|25,0|0,228,89,2,0,0,6
776,2,121,21995,0,2,71,0,0,54|0|0,31|125,0|0,20|25,0|0,228,89,2,0,0,6
777,2,121,26005,0,2,54,0,0,54|0|0,31|140,0|0,0|0,0|0,243,95,2,0,0,6
778,2,121,26005,0,2,54,0,0,54|0|0,31|135,0|0,20|27,0|0,243,95,2,0,0,6
779,2,121,26005,0,2,54,0,0,54|0|0,31|140,0|0,0|0,0|0,243,95,2,0,0,6
780,2,121,35749,0,2,66,0,0,54|0|0,31|155,0|0,20|31,0|0,243,95,0,0,0,7
781,2,121,35749,0,2,66,0,0,54|0|0,31|160,0|0,20|32,11|12,274,106,0,0,0,7
782,2,121,53460,0,2,71,0,0,54|0|0,31|180,0|0,20|36,26|51,304,117,0,0,0,8
783,2,121,53460,0,2,71,0,0,54|0|0,31|180,0|0,20|36,24|41,304,117,0,0,0,8
784,2,121,53460,0,2,71,0,0,54|0|0,31|180,0|0,20|36,38|378,304,117,0,0,0,8
785,2,121,53460,0,2,71,0,0,54|0|0,31|180,0|0,20|36,39|360,304,117,0,0,0,8
786,2,121,53460,0,2,71,0,0,54|0|0,31|180,0|0,20|36,28|45,304,117,0,0,0,8
788,2,123,0,0,2,20,0,0,0|0|0,0|0,0|0,0|0,0|0,10,10,0,0,0,13
789,2,123,0,0,2,20,0,0,0|0|0,0|0,0|0,0|0,0|0,10,10,4,0,0,13
790,2,123,0,0,2,20,0,0,0|0|0,0|0,0|0,0|0,0|0,10,10,4,0,0,13
791,2,123,0,0,2,20,0,0,0|0|0,0|0,0|0,0|0,0|0,10,10,4,0,0,13
792,2,123,0,0,2,20,0,0,0|0|0,0|0,0|0,0|0,0|0,10,10,4,0,0,13
793,2,123,0,0,2,20,0,0,0|0|0,0|0,0|0,0|0,0|0,10,10,4,0,0,13
794,2,123,0,0,2,20,0,0,0|0|0,0|0,0|0,0|0,0|0,10,10,4,0,0,13
795,2,121,59400,0,2,78,0,0,54|0|0,31|200,0|0,20|40,26|57,334,128,0,0,0,8
796,2,121,59400,0,2,78,0,0,54|0|0,31|200,0|0,20|40,24|46,334,128,0,0,0,8
797,2,121,59400,0,2,78,0,0,54|0|0,31|200,0|0,20|40,38|420,334,128,0,0,0,8
798,2,121,59400,0,2,78,0,0,54|0|0,31|200,0|0,20|40,39|400,334,128,0,0,0,8
799,2,121,59400,0,2,78,0,0,54|0|0,31|200,0|0,20|40,28|50,334,128,0,0,0,8
801,2,123,0,0,3,20,0,0,0|0|0,0|0,0|0,38|400,15|7,15,10,4,0,0,13
802,2,123,0,0,3,20,0,0,0|0|0,0|0,0|0,22|20,13|7,15,10,4,0,0,13
803,2,123,0,0,3,20,0,0,0|0|0,0|0,0|0,20|21,13|7,15,10,4,0,0,13
804,2,123,0,0,3,20,0,0,0|0|0,0|0,0|0,18|21,21|21,15,10,2,0,0,13
805,2,123,1000,0,3,20,0,0,0|0|0,0|0,0|0,20|5,0|0,5,10,2,0,0,0
806,2,123,1000,0,3,20,0,0,0|0|0,0|0,0|0,20|5,0|0,5,10,2,0,0,0
807,2,123,1000,0,3,20,0,0,0|0|0,0|0,0|0,20|5,0|0,5,10,2,0,0,0
808,2,123,1000,0,3,20,0,0,0|0|0,0|0,0|0,20|5,0|0,5,10,2,0,0,0
809,2,123,1000,0,3,20,0,0,0|0|0,0|0,0|0,20|5,0|0,5,10,2,0,0,0
810,2,123,1000,0,3,20,0,0,0|0|0,0|0,0|0,20|5,0|0,5,10,2,0,0,0
811,2,124,0,0,1,25,0,0,0|0|0,0|0,0|0,23|40,10|7,15,10,2,0,0,13
812,2,123,0,0,1,25,0,0,0|0|0,0|0,0|0,39|300,12|7,15,10,2,0,0,13
813,2,123,0,0,1,25,0,0,0|0|0,0|0,0|0,24|30,11|7,15,10,2,0,0,13
814,2,124,0,0,1,25,0,0,0|0|0,0|0,0|0,14|21,12|7,15,10,0,0,0,13
815,2,124,0,0,1,25,0,0,0|0|0,0|0,0|0,10|15,38|500,25,10,0,0,0,13
816,2,124,1000,0,1,25,0,0,0|0|0,0|0,0|0,0|0,0|0,12,10,0,0,0,0
817,2,124,1000,0,1,25,0,0,0|0|0,0|0,0|0,0|0,0|0,12,10,0,0,0,0
818,2,124,1000,0,1,25,0,0,0|0|0,0|0,0|0,0|0,0|0,12,10,0,0,0,0
819,2,124,1000,0,1,25,0,0,0|0|0,0|0,0|0,0|0,0|0,12,10,0,0,0,0
820,2,124,1000,0,1,25,0,0,0|0|0,0|0,0|0,0|0,0|0,12,10,0,0,0,0
821,2,124,0,0,3,20,0,0,0|0|0,0|0,0|0,20|21,10|7,15,10,4,0,0,13
822,2,123,1300,0,3,17,0,0,0|0|0,31|14,0|0,38|50,0|0,20,14,2,0,0,1
823,2,123,0,0,1,20,0,0,0|0|0,20|20,0|0,20|20,0|0,24,16,2,0,0,13
824,2,123,0,0,1,20,0,0,0|0|0,0|0,0|0,20|30,18|30,10,10,2,0,0,13
825,2,123,0,0,1,20,0,0,0|0|0,0|0,0|0,20|30,23|40,15,10,2,0,0,13
826,2,123,0,0,3,20,0,0,0|0|0,0|0,0|0,20|21,10|7,15,10,4,0,0,13
827,2,123,0,0,1,20,0,0,0|0|0,0|0,0|0,20|21,10|7,15,10,2,0,0,13
828,2,121,0,0,10,51,0,0,51|0|0,31|120,0|0,10|16,20|50,272,70,4,0,0,13
829,2,122,0,0,2,78,0,0,52|0|0,31|120,0|0,12|16,20|50,127,150,4,0,0,13
830,2,121,0,0,2,83,0,0,53|0|0,31|120,0|0,11|16,26|50,153,117,2,0,0,13
831,2,121,0,0,2,79,0,0,54|0|0,31|120,0|0,13|16,26|50,213,84,2,0,0,13
832,2,123,0,0,2,20,0,0,0|0|0,0|0,0|0,20|30,18|30,10,10,2,0,0,13
833,2,124,0,0,2,20,0,0,0|0|0,0|0,0|0,14|24,24|30,15,10,4,0,0,13
834,2,123,0,0,2,20,0,0,0|0|0,0|0,0|0,14|24,23|40,15,10,4,0,0,13
835,2,123,0,0,3,20,0,0,0|0|0,0|0,0|0,20|21,15|7,15,10,4,0,0,13
836,2,123,0,0,3,20,0,0,0|0|0,0|0,0|0,20|21,11|7,15,10,4,0,0,13
837,2,123,0,0,3,20,0,0,0|0|0,0|0,0|0,38|350,14|30,5,10,4,0,0,13
838,2,123,0,0,3,100,0,0,0|0|0,0|0,0|0,22|30,23|40,15,10,0,0,0,13
839,2,123,0,0,3,100,0,0,0|0|0,0|0,0|0,18|15,14|15,10,10,4,0,0,13
840,2,124,0,0,1,25,0,0,0|0|0,0|0,0|0,14|21,12|7,15,10,0,0,0,13
841,2,123,0,0,3,35,0,0,0|0|0,0|0,0|0,20|20,0|0,41,10,2,0,0,12
842,2,123,0,0,3,100,0,0,0|0|0,0|0,0|0,10|10,19|50,30,30,4,0,0,14
843,2,123,0,0,3,100,0,0,0|0|0,0|0,0|0,22|20,10|20,30,30,2,0,0,13
844,2,123,0,0,3,100,0,0,0|0|0,0|0,0|0,13|10,19|50,30,30,2,0,0,13
845,2,123,0,0,3,100,0,0,0|0|0,0|0,0|0,22|20,11|20,30,30,2,0,0,13
846,2,123,0,0,3,100,0,0,0|0|0,0|0,0|0,22|20,12|20,30,30,2,0,0,13
847,2,123,0,0,3,100,0,0,0|0|0,0|0,0|0,0|0,0|0,25,30,2,0,0,13
848,2,123,0,0,3,100,0,0,0|0|0,0|0,0|0,22|20,13|20,30,30,2,0,0,13
850,2,121,1050,0,10,13,0,0,41|0|0,31|10,0|0,20|2,10|1,58,20,2,0,0,1
851,2,121,1921,0,10,18,0,0,41|0|0,31|30,0|0,20|6,10|3,97,29,2,0,0,2
852,2,121,3359,0,10,24,0,0,41|0|0,31|50,0|0,20|10,10|5,136,38,2,0,0,2
853,2,121,5611,0,10,29,0,0,41|0|0,31|70,0|0,20|14,10|7,175,47,2,0,0,3
854,2,121,7127,0,10,34,0,0,41|0|0,31|85,0|0,20|17,10|8,204,54,2,0,0,4
855,2,121,8944,0,10,38,0,0,41|0|0,31|100,0|0,20|20,10|10,234,61,4,0,0,4
856,2,121,13586,0,10,42,0,0,41|0|0,31|120,0|0,20|24,10|12,272,70,2,0,0,5
857,2,121,10138,0,10,55,0,0,41|0|0,31|110,0|0,20|22,10|11,253,65,0,0,0,5
858,2,121,16615,0,10,60,0,0,51|0|0,31|130,0|0,20|26,10|13,292,74,4,0,0,6
859,2,121,19644,0,10,45,0,0,51|0|0,31|140,0|0,20|28,10|14,311,79,4,0,0,6
860,2,121,27005,0,10,55,0,0,51|0|0,31|160,0|0,20|32,10|16,350,88,4,0,0,7
861,2,121,46260,0,10,72,0,0,51|0|0,31|180,0|0,20|36,10|18,389,97,0,0,0,8
862,2,121,51400,0,11,80,0,0,51|0|0,31|200,0|0,20|40,10|20,428,106,4,0,0,8
863,2,122,1200,0,2,18,0,0,42|0|0,31|10,0|0,20|2,12|1,27,43,2,0,0,1
864,2,122,2195,0,2,24,0,0,42|0|0,31|30,0|0,20|6,12|3,45,62,2,0,0,2
865,2,122,3839,0,2,30,0,0,42|0|0,31|50,0|0,20|10,12|5,64,82,2,0,0,2
866,2,122,6413,0,2,36,0,0,42|0|0,31|70,0|0,20|14,12|7,82,101,2,0,0,3
867,2,122,8145,0,2,41,0,0,42|0|0,31|85,0|0,20|17,12|8,96,116,2,0,0,4
868,2,122,10221,0,2,46,0,0,42|0|0,31|100,0|0,20|20,12|10,109,130,2,0,0,4
869,2,122,15526,0,2,51,0,0,42|0|0,31|120,0|0,20|24,12|12,127,150,2,0,0,5
870,2,122,11586,0,2,65,0,0,42|0|0,31|110,0|0,20|22,12|11,118,140,2,0,0,5
871,2,122,18988,0,2,70,0,0,52|0|0,31|130,0|0,20|26,12|13,137,159,4,0,0,6
872,2,122,22450,0,2,53,0,0,52|0|0,31|140,0|0,20|28,12|14,146,169,4,0,0,6
873,2,122,30863,0,2,65,0,0,52|0|0,31|160,0|0,20|32,12|16,164,189,4,0,0,7
874,2,122,46260,0,2,70,0,0,52|0|0,31|180,0|0,20|36,12|18,182,208,0,0,0,8
875,2,122,51400,0,2,78,0,0,52|0|0,31|200,0|0,20|40,12|20,200,228,0,0,0,8
876,2,121,1260,0,2,21,0,0,43|0|0,31|10,0|0,20|2,11|1,33,33,2,0,0,1
877,2,121,2305,0,2,27,0,0,43|0|0,31|30,0|0,20|6,11|3,55,48,2,0,0,2
878,2,121,4031,0,2,34,0,0,43|0|0,31|50,0|0,20|10,11|5,76,64,2,0,0,2
879,2,121,6734,0,2,40,0,0,43|0|0,31|70,0|0,20|14,11|7,98,79,2,0,0,3
880,2,121,8552,0,2,45,0,0,43|0|0,31|85,0|0,20|17,11|8,115,90,2,0,0,4
881,2,121,10733,0,2,50,0,0,43|0|0,31|100,0|0,20|20,11|10,131,102,4,0,0,4
882,2,121,16303,0,2,55,0,0,43|0|0,31|120,0|0,20|24,11|12,153,117,2,0,0,5
883,2,121,12166,0,2,71,0,0,43|0|0,31|110,0|0,20|22,11|11,142,109,2,0,0,5
884,2,121,19938,0,2,75,0,0,53|0|0,31|130,0|0,20|26,11|13,164,124,2,0,0,6
885,2,121,23573,0,2,58,0,0,53|0|0,31|140,0|0,20|28,11|14,175,132,2,0,0,6
886,2,121,32406,0,2,70,0,0,53|0|0,31|160,0|0,20|32,11|16,197,147,4,0,0,7
887,2,121,46260,0,2,75,0,0,53|0|0,31|180,0|0,20|36,11|18,219,162,0,0,0,8
888,2,121,51400,0,8,83,0,0,53|0|0,31|200,0|0,20|40,11|20,241,178,4,0,0,8
889,2,121,1390,0,2,19,0,0,44|0|0,31|10,0|0,20|2,13|1,46,24,4,0,0,1
890,2,121,2543,0,2,25,0,0,44|0|0,31|30,0|0,20|6,13|3,76,35,4,0,0,2
891,2,121,4447,0,2,31,0,0,44|0|0,31|50,0|0,20|10,13|5,106,46,2,0,0,2
892,2,121,7428,0,2,37,0,0,44|0|0,31|70,0|0,20|14,13|7,137,57,2,0,0,3
893,2,121,9434,0,2,42,0,0,44|0|0,31|85,0|0,20|17,13|8,160,65,2,0,0,4
894,2,121,11840,0,2,47,0,0,44|0|0,31|100,0|0,20|20,13|10,182,73,2,0,0,4
895,2,121,17985,0,2,52,0,0,44|0|0,31|120,0|0,20|24,13|12,213,84,2,0,0,5
896,2,121,13421,0,2,67,0,0,44|0|0,31|110,0|0,20|22,13|11,198,79,4,0,0,5
897,2,121,21995,0,2,71,0,0,54|0|0,31|130,0|0,20|26,13|13,228,89,2,0,0,6
898,2,121,26005,0,2,54,0,0,54|0|0,31|140,0|0,20|28,13|14,243,95,2,0,0,6
899,2,121,35749,0,2,66,0,0,54|0|0,31|160,0|0,20|32,13|16,274,106,0,0,0,7
900,2,121,53460,0,2,71,0,0,54|0|0,31|180,0|0,20|36,13|18,304,117,0,0,0,8
901,2,121,0,0,10,52,0,0,41|0|0,31|85,0|0,10|12,27|30,225,59,2,0,0,12
902,2,122,0,0,2,59,0,0,42|0|0,31|85,0|0,12|12,39|120,105,127,2,0,0,12
903,2,121,0,0,2,63,0,0,43|0|0,31|85,0|0,11|12,26|12,126,99,2,0,0,12
904,2,121,0,0,2,60,0,0,44|0|0,31|85,0|0,13|12,27|30,176,71,2,0,0,12
905,2,121,0,0,10,55,0,0,41|0|0,31|120,0|0,10|16,27|40,300,77,2,0,0,12
906,2,122,0,0,2,64,0,0,42|0|0,31|120,0|0,12|16,39|160,140,165,2,0,0,12
907,2,121,0,0,2,68,0,0,43|0|0,31|120,0|0,11|16,26|16,168,129,2,0,0,12
908,2,121,0,0,2,65,0,0,44|0|0,31|120,0|0,13|16,27|40,234,92,2,0,0,12
909,2,121,0,0,10,56,0,0,51|0|0,31|140,0|0,10|20,27|50,343,87,4,0,0,12
910,2,122,0,0,2,64,0,0,52|0|0,31|140,0|0,12|20,39|200,160,186,4,0,0,12
911,2,121,0,0,2,75,0,0,53|0|0,31|140,0|0,11|20,26|20,192,145,2,0,0,12
912,2,121,0,0,2,65,0,0,54|0|0,31|140,0|0,13|20,27|50,268,104,2,0,0,12
913,2,121,0,0,10,60,0,0,51|0|0,31|160,0|0,10|24,27|60,385,97,4,0,0,12
914,2,122,0,0,2,70,0,0,52|0|0,31|160,0|0,12|24,39|240,180,207,4,0,0,12
915,2,121,0,0,2,75,0,0,53|0|0,31|160,0|0,11|24,26|24,217,162,4,0,0,12
916,2,121,0,0,2,71,0,0,54|0|0,31|160,0|0,13|24,27|60,301,116,0,0,0,12
917,2,121,0,0,10,60,0,0,51|0|0,31|160,0|0,10|24,27|60,385,97,4,0,0,12
918,2,122,0,0,2,70,0,0,52|0|0,31|160,0|0,12|24,39|240,180,207,4,0,0,12
919,2,121,0,0,2,75,0,0,53|0|0,31|160,0|0,11|24,26|24,217,162,4,0,0,12
920,2,121,0,0,2,71,0,0,54|0|0,31|160,0|0,13|24,27|60,301,116,0,0,0,12
921,2,121,0,0,10,60,0,0,51|0|0,31|160,0|0,10|24,27|60,385,97,4,0,0,12
922,2,122,0,0,2,70,0,0,52|0|0,31|160,0|0,12|24,39|240,180,207,4,0,0,12
923,2,121,0,0,2,75,0,0,53|0|0,31|160,0|0,11|24,26|24,217,162,4,0,0,12
924,2,121,0,0,2,71,0,0,54|0|0,31|160,0|0,13|24,27|60,301,116,0,0,0,12
980,2,121,59400,0,2,78,0,0,54|0|0,31|200,0|0,20|40,13|20,334,128,0,0,0,8
1000,2,121,1050,0,10,13,1,2000,41|0|0,31|10,0|0,27|2,38|76,64,22,2,0,0,1
1001,2,121,1050,0,10,13,1,2001,41|0|0,31|10,0|0,28|2,39|32,64,22,2,0,0,1
1004,2,121,1921,0,10,18,3,2004,41|0|0,31|30,0|0,27|7,38|228,107,32,2,0,0,2
1005,2,121,1921,0,10,18,3,2005,41|0|0,31|30,0|0,28|7,39|96,107,32,2,0,0,2
1008,2,121,3359,0,10,24,5,2008,41|0|0,31|50,0|0,27|12,38|380,150,42,2,0,0,2
1009,2,121,3359,0,10,24,5,2009,41|0|0,31|50,0|0,28|12,39|160,150,42,2,0,0,2
1012,2,121,5611,0,10,29,7,2012,41|0|0,31|70,0|0,27|17,38|532,193,52,2,0,0,3
1013,2,121,5611,0,10,29,7,2013,41|0|0,31|70,0|0,28|17,39|224,193,52,2,0,0,3
1014,2,121,7127,0,10,34,8,2014,41|0|0,31|85,0|0,27|21,38|646,225,59,2,0,0,4
1015,2,121,7127,0,10,34,8,2015,41|0|0,31|85,0|0,28|21,39|272,225,59,2,0,0,4
1016,2,121,8944,0,10,38,9,2016,41|0|0,31|100,0|0,27|25,38|760,257,67,4,0,0,4
1017,2,121,8944,0,10,38,9,2017,41|0|0,31|100,0|0,28|25,39|320,257,67,4,0,0,4
1018,2,121,13586,0,10,42,2,2020,41|0|0,31|120,0|0,27|30,38|912,300,77,2,0,0,5
1019,2,121,13586,0,10,42,2,2021,41|0|0,31|120,0|0,28|30,39|384,300,77,2,0,0,5
1020,2,123,11090,0,10,51,1,2018,0|0|0,31|110,0|0,27|27,38|836,87,48,0,0,0,5
1021,2,123,11090,0,10,51,1,2019,0|0|0,31|110,0|0,28|27,39|352,87,48,0,0,0,5
1022,2,121,19644,0,10,45,4,2024,51|0|0,31|140,0|0,27|35,38|1064,343,87,4,0,0,6
1023,2,121,19644,0,10,45,4,2025,51|0|0,31|140,0|0,28|35,39|448,343,87,4,0,0,6
1024,2,121,46260,0,10,72,8,2034,51|0|0,31|180,0|0,27|45,38|1368,428,107,0,0,0,8
1025,2,121,46260,0,10,72,8,2035,51|0|0,31|180,0|0,28|45,39|576,428,107,0,0,0,8
1026,2,123,23180,0,10,56,2,2026,0|0|0,31|120,0|0,27|30,38|912,93,51,0,0,0,5
1027,2,123,23180,0,10,56,2,2027,0|0|0,31|120,0|0,28|30,39|384,93,51,0,0,0,5
1028,2,121,51400,0,11,80,9,1992,51|0|0,31|200,0|0,27|50,38|1520,471,117,4,0,0,8
1029,2,121,51400,0,11,80,9,1993,51|0|0,31|200,0|0,28|50,39|640,471,117,4,0,0,8
1030,2,121,27005,0,10,55,6,2028,51|0|0,31|160,0|0,27|40,38|1216,385,97,4,0,0,7
1031,2,121,27005,0,10,55,6,2029,51|0|0,31|160,0|0,28|40,39|512,385,97,4,0,0,7
1032,2,121,10138,0,10,55,1,2030,41|0|0,31|110,0|0,27|27,38|836,278,72,0,0,0,5
1033,2,121,10138,0,10,55,1,2031,41|0|0,31|110,0|0,28|27,39|352,278,72,0,0,0,5
1034,2,121,16615,0,10,60,3,2032,51|0|0,31|130,0|0,27|32,38|988,321,82,4,0,0,6
1035,2,121,16615,0,10,60,3,2033,51|0|0,31|130,0|0,28|32,39|416,321,82,4,0,0,6
1036,2,122,1200,0,2,18,1,2036,42|0|0,31|10,0|0,27|2,38|76,30,47,2,0,0,1
1037,2,122,1200,0,2,18,1,2037,42|0|0,31|10,0|0,28|2,39|32,30,47,2,0,0,1
1040,2,122,2195,0,2,24,3,2040,42|0|0,31|30,0|0,27|7,38|228,50,68,2,0,0,2
1041,2,122,2195,0,2,24,3,2041,42|0|0,31|30,0|0,28|7,39|96,50,68,2,0,0,2
1044,2,122,3839,0,2,30,5,2044,42|0|0,31|50,0|0,27|12,38|380,70,90,2,0,0,2
1045,2,122,3839,0,2,30,5,2045,42|0|0,31|50,0|0,28|12,39|160,70,90,2,0,0,2
1048,2,122,6413,0,2,36,7,2048,42|0|0,31|70,0|0,27|17,38|532,90,111,2,0,0,3
1049,2,122,6413,0,2,36,7,2049,42|0|0,31|70,0|0,28|17,39|224,90,111,2,0,0,3
1050,2,122,8145,0,2,41,8,2050,42|0|0,31|85,0|0,27|21,38|646,105,127,2,0,0,4
1051,2,122,8145,0,2,41,8,2051,42|0|0,31|85,0|0,28|21,39|272,105,127,2,0,0,4
1052,2,122,10221,0,2,46,9,2052,42|0|0,31|100,0|0,27|25,38|760,120,143,2,0,0,4
1053,2,122,10221,0,2,46,9,2053,42|0|0,31|100,0|0,28|25,39|320,120,143,2,0,0,4
1054,2,122,15526,0,2,51,2,2056,42|0|0,31|120,0|0,27|30,38|912,140,165,2,0,0,5
1055,2,122,15526,0,2,51,2,2057,42|0|0,31|120,0|0,28|30,39|384,140,165,2,0,0,5
1056,2,123,12675,0,2,60,3,2054,0|0|0,31|130,0|0,27|32,38|988,100,54,4,0,0,6
1057,2,123,12675,0,2,60,3,2055,0|0|0,31|130,0|0,28|32,39|416,100,54,4,0,0,6
1058,2,122,22450,0,2,53,4,2060,52|0|0,31|140,0|0,27|35,38|1064,160,186,4,0,0,6
1059,2,122,22450,0,2,53,4,2061,52|0|0,31|140,0|0,28|35,39|448,160,186,4,0,0,6
1060,2,122,46260,0,2,70,8,2070,52|0|0,31|180,0|0,27|45,38|1368,200,229,0,0,0,8
1061,2,122,46260,0,2,70,8,2071,52|0|0,31|180,0|0,28|45,39|576,200,229,0,0,0,8
1062,2,123,26492,0,2,66,4,2062,0|0|0,31|140,0|0,27|35,38|1064,107,58,2,0,0,6
1063,2,123,26492,0,2,66,4,2063,0|0|0,31|140,0|0,28|35,39|448,107,58,2,0,0,6
1064,2,122,51400,0,2,78,9,1994,52|0|0,31|200,0|0,27|50,38|1520,221,250,0,0,0,8
1065,2,122,51400,0,2,78,9,1995,52|0|0,31|200,0|0,28|50,39|640,221,250,0,0,0,8
1066,2,122,30863,0,2,65,6,2064,52|0|0,31|160,0|0,27|40,38|1216,180,207,4,0,0,7
1067,2,122,30863,0,2,65,6,2065,52|0|0,31|160,0|0,28|40,39|512,180,207,4,0,0,7
1068,2,122,11586,0,2,65,1,2066,42|0|0,31|110,0|0,27|27,38|836,130,154,2,0,0,5
1069,2,122,11586,0,2,65,1,2067,42|0|0,31|110,0|0,28|27,39|352,130,154,2,0,0,5
1070,2,122,18988,0,2,70,3,2068,52|0|0,31|130,0|0,27|32,38|988,150,175,4,0,0,6
1071,2,122,18988,0,2,70,3,2069,52|0|0,31|130,0|0,28|32,39|416,150,175,4,0,0,6
1072,2,121,1260,0,2,21,1,2072,43|0|0,31|10,0|0,27|2,38|76,36,37,2,0,0,1
1073,2,121,1260,0,2,21,1,2073,43|0|0,31|10,0|0,28|2,39|32,36,37,2,0,0,1
1074,2,121,2305,0,2,27,3,2076,43|0|0,31|30,0|0,27|7,38|228,60,53,2,0,0,2
1075,2,121,2305,0,2,27,3,2077,43|0|0,31|30,0|0,28|7,39|96,60,53,2,0,0,2
1078,2,121,4031,0,2,34,5,2080,43|0|0,31|50,0|0,27|12,38|380,84,70,2,0,0,2
1079,2,121,4031,0,2,34,5,2081,43|0|0,31|50,0|0,28|12,39|160,84,70,2,0,0,2
1082,2,121,6734,0,2,40,7,2084,43|0|0,31|70,0|0,27|17,38|532,108,87,2,0,0,3
1083,2,121,6734,0,2,40,7,2085,43|0|0,31|70,0|0,28|17,39|224,108,87,2,0,0,3
1084,2,121,8552,0,2,45,8,2086,43|0|0,31|85,0|0,27|21,38|646,126,99,2,0,0,4
1085,2,121,8552,0,2,45,8,2087,43|0|0,31|85,0|0,28|21,39|272,126,99,2,0,0,4
1086,2,121,46260,0,2,75,8,2106,53|0|0,31|180,0|0,27|45,38|1368,241,179,0,0,0,8
1087,2,121,46260,0,2,75,8,2107,53|0|0,31|180,0|0,28|45,39|576,241,179,0,0,0,8
1088,2,121,10733,0,2,50,9,2088,43|0|0,31|100,0|0,27|25,38|760,144,112,4,0,0,4
1089,2,121,10733,0,2,50,9,2089,43|0|0,31|100,0|0,28|25,39|320,144,112,4,0,0,4
1090,2,121,51400,0,8,83,9,1996,53|0|0,31|200,0|0,27|50,38|1520,265,195,4,0,0,8
1091,2,121,51400,0,8,83,9,1997,53|0|0,31|200,0|0,28|50,39|640,265,195,4,0,0,8
1092,2,121,16303,0,2,55,2,2092,43|0|0,31|120,0|0,27|30,38|912,168,129,2,0,0,5
1093,2,121,16303,0,2,55,2,2093,43|0|0,31|120,0|0,28|30,39|384,168,129,2,0,0,5
1094,2,123,13308,0,2,65,5,2090,0|0|0,31|150,0|0,27|37,38|1140,113,61,4,0,0,6
1095,2,123,13308,0,2,65,5,2091,0|0|0,31|150,0|0,28|37,39|480,113,61,4,0,0,6
1096,2,121,23573,0,2,58,4,2096,53|0|0,31|140,0|0,27|35,38|1064,192,145,2,0,0,6
1097,2,121,23573,0,2,58,4,2097,53|0|0,31|140,0|0,28|35,39|448,192,145,2,0,0,6
1098,2,121,12166,0,2,71,1,2098,43|0|0,31|110,0|0,27|27,38|836,156,120,2,0,0,5
1099,2,121,12166,0,2,71,1,2099,43|0|0,31|110,0|0,28|27,39|352,156,120,2,0,0,5
1100,2,121,32406,0,2,70,6,2100,53|0|0,31|160,0|0,27|40,38|1216,217,162,4,0,0,7
1101,2,121,32406,0,2,70,6,2101,53|0|0,31|160,0|0,28|40,39|512,217,162,4,0,0,7
1102,2,123,37267,0,2,70,6,2102,0|0|0,31|160,0|0,27|40,38|1216,120,64,2,0,0,7
1103,2,123,37267,0,2,70,6,2103,0|0|0,31|160,0|0,28|40,39|512,120,64,2,0,0,7
1106,2,121,19938,0,2,75,3,2104,53|0|0,31|130,0|0,27|32,38|988,180,137,2,0,0,6
1107,2,121,19938,0,2,75,3,2105,53|0|0,31|130,0|0,28|32,39|416,180,137,2,0,0,6
1108,2,121,1390,0,2,19,1,2108,44|0|0,31|10,0|0,27|2,38|76,50,26,4,0,0,1
1109,2,121,1390,0,2,19,1,2109,44|0|0,31|10,0|0,28|2,39|32,50,26,4,0,0,1
1110,2,121,2543,0,2,25,3,2112,44|0|0,31|30,0|0,27|7,38|228,84,38,4,0,0,2
1111,2,121,2543,0,2,25,3,2113,44|0|0,31|30,0|0,28|7,39|96,84,38,4,0,0,2
1114,2,121,4447,0,2,31,5,2116,44|0|0,31|50,0|0,27|12,38|380,117,50,2,0,0,2
