id,life,walkspeed,runspeed,drivespeed,weapon,subweapon,level,hp,attackpower,hitrate,defense,magicdefense,dodge,attackspeed,AI,exp,dropid,money,item,tab1,tab2,tab3,specialtab,attackdistance,aggresive,shp
1553,0,200,450,120,1111,0,173,60,996,829,897,436,677,97,410,17811,612,0,60,0,0,0,0,2000,6,0
1554,0,200,450,130,1111,0,174,60,1004,833,902,438,681,97,410,18106,613,0,60,0,0,0,0,2000,6,0
1555,0,220,490,140,1111,0,175,63,981,978,1391,661,428,110,411,19278,614,0,60,0,0,0,0,1900,8,0
1556,0,220,490,150,1111,0,176,63,989,983,1398,664,431,110,411,19588,615,0,60,0,0,0,0,1900,8,0
1557,0,240,530,160,1111,0,177,76,1082,988,1345,731,433,110,412,21708,616,0,60,0,0,0,0,1700,9,0
1558,0,240,530,170,1111,0,178,76,1090,994,1352,735,435,110,412,22047,617,0,60,0,0,0,0,1700,9,0
1559,0,300,650,100,0,0,179,58,924,657,1235,578,525,105,413,19401,618,0,60,0,0,0,0,200,3,460
1560,0,300,650,110,0,0,180,58,931,660,1242,581,528,105,413,19696,619,0,60,0,0,0,0,200,3,460
1561,0,320,690,120,1140,0,181,61,1062,866,936,454,707,97,414,20183,620,0,60,0,0,0,0,200,6,420
1562,0,320,690,130,1140,0,182,61,1070,870,941,456,711,97,414,20481,621,0,60,0,0,0,0,200,6,420
1563,0,310,670,140,1142,0,183,56,971,671,1324,622,558,107,415,20978,622,0,60,0,0,0,0,200,4,450
1564,0,310,670,150,1142,0,184,56,978,674,1330,625,561,107,415,21280,623,0,60,0,0,0,0,200,4,450
1565,0,300,650,100,1141,0,185,49,1233,1031,828,1324,361,90,416,21785,624,0,60,0,0,0,0,1800,7,560
1566,0,300,650,110,1141,0,186,49,1243,1037,832,1330,363,90,416,22091,625,0,60,0,0,0,0,1800,7,560
1567,0,200,450,120,1110,0,187,57,1001,685,1351,634,570,107,417,22188,626,0,60,0,0,0,0,200,4,0
1568,0,200,450,130,1110,0,188,57,1009,688,1357,638,573,107,417,22492,627,0,60,0,0,0,0,200,4,0
1569,0,220,490,120,1108,0,189,65,1094,1053,1494,708,461,110,418,23656,628,0,60,0,0,0,0,200,8,0
1570,0,220,490,130,1108,0,190,65,1102,1058,1501,711,463,110,418,23973,629,0,60,0,0,0,0,200,8,0
1571,0,400,850,250,1112,0,195,163,1300,1209,1940,936,617,110,419,46477,630,0,60,0,0,0,0,200,10,0
1572,0,400,850,400,1121,0,200,1067,2027,1334,3425,1420,680,110,420,987920,631,0,100,0,0,0,0,280,11,0
1576,0,200,500,120,1122,0,190,78,915,665,1436,678,325,95,424,22883,632,0,60,0,0,0,0,150,2,0
1577,0,200,500,150,1122,0,191,60,1013,699,1312,613,558,105,425,22965,633,0,60,0,0,0,0,150,3,0
1578,0,200,500,120,1123,0,192,49,1300,1069,857,1368,374,90,426,23936,634,0,60,0,0,0,0,1800,7,0
1579,0,200,500,150,1123,0,193,49,1310,1074,861,1375,376,90,427,24245,635,0,60,0,0,0,0,1800,7,0
1580,0,200,500,180,1124,0,194,57,1055,709,1398,656,590,107,428,24326,636,0,60,0,0,0,0,200,4,0
1581,0,200,500,180,1120,0,195,63,1180,930,1003,485,759,97,429,24401,637,0,60,0,0,0,0,1700,6,0
1582,0,300,650,130,0,0,205,1078,2100,1366,3505,1452,697,110,430,1046880,638,0,100,0,0,0,0,700,11,800
1583,0,200,500,130,1115,0,196,50,1339,1090,873,1394,382,90,431,25177,639,0,60,0,0,0,0,1800,7,300
1584,0,200,500,130,1119,0,197,58,1217,971,1013,490,742,90,432,24536,640,0,60,0,0,0,0,2000,5,300
1585,0,200,500,150,1115,0,198,50,1358,1101,882,1407,386,90,433,25801,641,0,60,0,0,0,0,1800,7,350
1586,0,200,500,150,1119,0,198,63,1206,944,1017,492,770,97,434,25319,642,0,60,0,0,0,0,2000,6,350
1587,0,200,500,250,0,0,199,79,977,695,1499,706,339,95,435,25626,643,0,60,0,0,0,0,200,2,0
1588,0,200,500,200,0,0,200,58,1101,731,1438,674,608,107,436,26180,644,0,60,0,0,0,0,300,4,0
1589,0,200,500,250,0,0,200,61,1082,731,1370,639,583,105,437,25686,645,0,60,0,0,0,0,300,3,0
1590,0,200,500,300,0,0,200,80,1287,1112,1507,816,486,110,438,29638,646,0,60,0,0,0,0,200,9,0
1591,0,200,500,350,0,0,210,1089,2174,1399,3585,1484,713,110,439,1106400,647,0,100,0,0,0,0,200,11,750
1600,0,180,480,100,1035,0,33,45,102,136,331,175,70,90,490,645,195,0,100,0,0,0,0,350,2,0
1601,0,220,430,125,164,0,36,33,121,145,336,175,127,110,491,744,196,0,100,0,0,0,0,360,4,0
1602,0,240,530,112,1042,0,38,34,144,200,249,134,161,95,492,785,198,0,100,0,0,0,0,2200,5,0
1603,0,210,470,135,1043,0,38,37,136,199,249,134,170,110,493,785,202,0,100,0,0,0,0,2000,6,0
1604,0,210,460,155,165,0,42,47,164,253,394,235,116,120,494,1865,211,0,100,0,0,0,0,380,9,0
1605,0,290,630,250,167,0,48,649,329,330,1191,447,175,105,495,43480,221,0,100,0,0,0,0,350,11,0
1606,0,180,520,95,0,0,37,30,98,135,245,122,109,100,496,732,206,0,100,0,0,0,0,220,1,0
1607,0,200,460,105,0,0,38,46,111,152,366,191,78,90,497,801,209,0,100,0,0,0,0,230,2,0
1608,0,200,450,110,1016,0,39,34,126,163,356,185,141,105,498,841,212,0,100,0,0,0,0,250,4,0
1609,0,200,500,150,1016,0,40,46,158,253,380,227,116,100,499,989,215,0,100,0,0,0,0,260,9,0
1611,0,190,500,110,133,0,91,58,432,566,739,361,289,90,502,4422,372,0,100,0,0,0,0,300,2,0
1612,0,180,460,155,134,0,94,59,485,604,691,333,505,105,502,4886,384,0,100,0,0,0,0,300,3,0
1613,0,220,480,140,1021,0,96,59,487,619,739,358,535,115,503,5178,394,0,100,0,0,0,0,300,4,0
1614,0,180,450,180,1021,0,99,131,540,961,832,406,440,120,504,10336,403,0,100,0,0,0,0,300,8,0
1615,0,230,520,170,135,0,100,182,661,984,803,448,448,100,505,11055,406,0,100,0,0,0,0,300,9,0
1616,0,300,650,320,138,0,105,825,1140,1299,1905,812,687,95,506,222720,404,0,100,0,0,0,0,350,11,0
1617,0,180,580,75,0,0,51,32,138,178,312,151,141,115,507,1209,238,0,100,0,0,0,0,160,1,0
1618,0,165,530,110,0,0,52,49,158,200,465,236,101,95,508,1345,240,0,100,0,0,0,0,160,2,0
1619,0,170,450,110,1015,0,54,38,187,216,435,218,178,100,509,1480,243,0,100,0,0,0,0,230,3,0
1620,0,175,550,95,1040,0,56,37,207,300,336,174,236,102,510,1615,245,0,100,0,0,0,0,2500,5,0
1621,0,170,450,130,1042,0,59,41,245,304,350,181,255,85,511,1876,249,0,100,0,0,0,0,2100,6,0
1623,0,200,550,140,0,0,60,34,195,206,355,170,162,90,513,1860,251,0,100,0,0,0,0,190,1,0
1624,0,220,460,165,1013,0,61,39,219,240,480,238,197,100,514,2013,255,0,100,0,0,0,0,250,3,0
1625,0,220,560,165,1002,0,62,39,223,244,486,241,200,100,515,2090,256,0,100,0,0,0,0,240,3,0
1626,0,220,530,200,137,5,67,53,302,398,570,327,178,100,516,2871,267,0,100,0,0,0,0,300,9,0
1627,0,230,560,230,0,0,69,39,271,269,558,276,228,95,517,2702,270,0,100,0,0,0,0,220,4,0
1628,0,230,510,250,1045,0,70,43,306,355,403,205,296,85,518,2760,453,0,100,0,0,0,0,2000,6,0
1630,0,200,450,170,0,0,189,78,1195,1013,1429,674,754,90,520,21505,632,0,100,0,0,0,0,190,2,0
1631,0,220,490,180,0,0,191,60,1302,1311,1312,613,1320,105,521,22523,633,0,100,0,0,0,0,220,3,0
1632,0,350,750,250,39,0,194,184,1667,1447,2130,794,1123,100,522,45896,636,0,100,0,0,0,0,250,9,0
1633,0,220,490,220,1128,0,197,265,1704,1463,1958,805,1142,100,523,95284,637,0,100,0,0,0,0,250,9,0
1634,0,350,750,390,0,0,203,1074,2661,2127,3473,1439,1049,110,524,1023200,647,0,100,0,0,0,0,250,11,0
1635,0,266,605,171,1046,0,133,54,692,645,705,346,529,96,525,7354,686,0,100,0,0,0,0,1600,6,600
1636,0,246,567,173,1091,0,136,43,796,768,624,1010,271,91,526,7664,687,0,100,0,0,0,0,1200,7,600
1637,0,271,742,178,1010,305,138,50,639,512,1021,486,428,111,527,7705,667,0,100,0,0,0,0,230,4,600
1638,0,272,617,177,1046,0,143,55,761,691,753,369,566,97,528,8802,669,0,100,0,0,0,0,1600,6,620
1639,0,252,579,179,1091,0,146,44,874,822,665,1074,289,92,529,9940,671,0,100,0,0,0,0,1200,7,620
1640,0,277,754,184,1010,305,148,51,701,547,1089,516,457,112,530,10474,673,0,100,0,0,0,0,230,4,620
1642,0,280,700,150,1079,0,135,43,716,785,620,1004,503,110,532,7607,521,0,100,0,0,0,0,1500,7,390
1643,0,280,700,160,1079,0,136,43,723,790,624,1010,507,110,532,7664,522,0,100,0,0,0,0,1500,7,390
1644,0,280,700,170,1079,0,138,43,738,801,632,1023,514,110,532,7778,523,0,100,0,0,0,0,1500,7,390
1645,0,280,700,180,1079,0,140,43,753,812,640,1036,521,110,532,7963,524,0,100,0,0,0,0,1500,7,390
1646,0,280,700,190,1079,0,145,44,791,840,661,1068,538,110,532,9619,525,0,100,0,0,0,0,1500,7,390
1647,0,280,700,225,1079,0,150,44,830,868,682,1100,555,110,532,11197,526,0,100,0,0,0,0,1500,7,390
1649,0,450,950,250,0,0,40,96,170,282,501,267,150,95,539,1649,490,0,100,0,0,0,0,300,10,0
1650,0,450,950,250,0,0,50,101,223,342,594,310,180,95,539,2343,491,0,100,0,0,0,0,300,10,0
1651,0,500,1050,350,0,0,50,656,344,368,1025,460,194,90,541,46840,496,0,100,0,0,0,0,300,11,0
1653,0,450,950,300,1032,0,60,106,281,402,687,353,210,95,539,3721,492,0,100,0,0,0,0,300,10,0
1654,0,450,950,300,1032,0,70,111,343,462,780,396,240,95,539,5257,493,0,100,0,0,0,0,300,10,0
1655,0,500,1050,400,1116,0,70,720,529,497,1345,588,259,90,541,105120,497,0,100,0,0,0,0,300,11,0
1657,0,450,950,300,0,0,80,116,409,521,872,440,271,95,539,6904,494,0,100,0,0,0,0,300,10,0
1658,0,450,950,300,0,0,90,121,479,581,965,483,301,95,539,8662,495,0,100,0,0,0,0,300,10,0
1659,0,500,1050,450,0,0,90,781,738,626,1665,716,324,90,541,173240,498,0,100,0,0,0,0,300,11,0
1661,0,450,950,350,1003,302,50,101,229,342,594,310,180,90,551,2343,487,0,100,0,0,0,0,300,10,0
1662,0,450,950,350,135,0,70,111,351,462,780,396,240,90,551,5257,488,0,100,0,0,0,0,300,10,0
1663,0,450,950,350,0,0,90,121,491,581,965,483,301,90,551,8662,489,0,100,0,0,0,0,300,10,0
1665,0,250,700,140,338,0,124,41,653,704,574,933,248,105,555,6991,686,0,100,0,0,0,0,700,7,430
1666,0,300,710,370,1055,0,145,144,855,910,1476,720,466,110,556,17980,685,0,100,0,0,0,0,250,10,600
1667,0,300,710,430,1055,0,155,959,1413,1044,2705,1132,535,110,556,1348326,685,0,100,0,0,0,0,250,11,700
1670,0,400,850,70,0,0,35,1,1,1,151,96,1,100,560,9035,475,0,100,0,0,0,0,220,1,0
1671,0,400,850,70,0,0,40,1,1,1,149,97,1,100,561,13582,476,0,100,0,0,0,0,220,1,0
1672,0,400,850,70,0,0,45,1,1,1,167,110,1,100,562,14579,477,0,100,0,0,0,0,220,1,0
1673,0,400,850,70,0,0,50,1,1,1,164,110,1,100,563,26769,478,0,100,0,0,0,0,220,1,0
1674,0,400,850,70,0,0,55,1,1,1,163,115,1,100,564,43605,479,0,100,0,0,0,0,220,1,0
1675,0,400,850,70,0,0,60,1,1,1,163,111,1,100,565,67518,480,0,100,0,0,0,0,220,1,0
1676,0,400,850,70,0,0,65,1,1,1,184,126,1,100,566,97686,481,0,100,0,0,0,0,220,1,0
1677,0,400,850,70,0,0,70,1,1,1,197,136,1,100,567,134784,482,0,100,0,0,0,0,220,1,0
1678,0,400,850,70,0,0,75,1,1,1,208,145,1,100,568,143589,483,0,100,0,0,0,0,220,1,0
1679,0,400,850,70,0,0,80,1,1,1,218,152,1,100,569,185976,484,0,100,0,0,0,0,220,1,0
1680,0,400,850,70,0,0,85,1,1,1,234,164,1,100,570,206085,485,0,100,0,0,0,0,220,1,0
1681,0,400,850,70,0,0,90,1,1,1,222,157,1,100,571,256183,486,0,100,0,0,0,0,220,1,0
1683,0,300,550,85,0,0,139,45,780,984,734,334,767,100,573,7322,560,0,100,0,0,0,0,230,1,0
1684,0,220,700,120,0,0,142,53,900,1160,998,471,943,95,574,8073,560,0,100,0,0,0,0,230,3,0
1685,0,300,700,150,0,0,145,51,907,1189,1068,507,1009,105,575,9530,561,0,100,0,0,0,0,240,4,0
1686,0,350,700,200,0,0,146,89,907,1201,1075,510,1020,107,575,9661,563,0,100,0,0,0,0,240,4,0
1687,0,400,700,200,0,0,150,142,1100,1249,1155,632,1247,110,576,21975,564,0,100,0,0,0,0,250,9,0
1688,0,330,710,340,0,0,156,962,1976,1301,2721,1138,1049,95,577,487280,583,0,100,0,0,0,0,250,11,0
1689,0,220,540,180,104,0,74,42,281,286,563,276,233,100,578,3069,287,0,100,0,0,0,0,250,3,0
1690,0,240,600,180,106,5,78,55,274,287,648,319,143,90,579,3447,452,0,100,0,0,0,0,260,2,0
1691,0,220,480,200,167,0,81,41,302,311,638,312,263,115,580,3750,315,0,100,0,0,0,0,280,4,0
1692,0,350,700,280,107,6,82,47,350,479,707,349,213,107,581,3986,321,0,100,0,0,0,0,260,8,0
1693,0,220,550,220,1045,0,76,40,303,395,432,219,308,105,582,3210,297,0,100,0,0,0,0,2400,5,0
1694,0,210,470,260,1044,0,80,45,365,401,451,228,333,85,583,3625,313,0,100,0,0,0,0,2000,6,0
1695,0,300,500,430,1084,0,196,257,2089,1874,1478,941,1228,107,584,94116,638,0,100,0,0,0,0,900,10,0
1696,0,230,400,180,1084,0,188,55,901,1011,775,671,1624,95,585,21218,634,0,100,0,0,0,0,1500,2,0
1701,0,200,450,200,0,0,190,161,1253,1179,1893,915,602,110,3,43586,100,0,60,0,0,0,0,220,10,0
1702,0,200,450,200,0,0,195,163,1300,1209,1940,936,617,110,3,46477,100,0,60,0,0,0,0,220,10,0
1703,0,200,450,200,0,0,194,163,1291,1203,1930,932,614,110,3,45897,100,0,60,0,0,0,0,220,10,0
1704,0,200,450,200,0,0,197,164,1319,1221,1958,945,623,110,3,47642,100,0,60,0,0,0,0,220,10,0
1705,0,200,450,300,1106,0,200,1067,2027,1334,3425,1420,680,110,3,197583,0,0,100,0,0,0,0,220,11,0
1706,0,200,450,300,1107,0,202,1071,2056,1347,3457,1432,687,110,3,202285,0,0,100,0,0,0,0,220,11,0
1707,0,200,450,300,1112,0,205,1078,2100,1366,3505,1452,697,110,3,209373,0,0,100,0,0,0,0,220,11,0
1708,0,200,450,300,0,0,210,1089,2174,1399,3585,1484,713,110,3,221284,0,0,100,0,0,0,0,220,11,580
1711,0,200,450,120,0,0,201,53,846,638,1032,463,489,90,443,24991,691,0,60,0,0,0,0,120,1,0
1712,0,200,450,150,0,0,202,53,852,641,1037,465,491,90,444,25286,692,0,60,0,0,0,0,90,1,0
1713,0,200,450,100,0,0,203,61,1190,741,1389,647,592,90,445,26604,693,0,60,0,0,0,0,120,3,0
1714,0,200,450,100,1143,0,204,61,1198,745,1395,650,595,90,446,26911,694,0,60,0,0,0,0,100,3,0
1715,0,200,450,150,1147,0,205,80,1044,716,1542,726,349,90,447,27481,695,0,60,0,0,0,0,180,2,0
1716,0,200,450,150,1143,0,206,59,1250,752,1478,692,625,90,448,28057,696,0,60,0,0,0,0,180,4,0
1717,0,200,450,150,1144,0,207,59,1259,755,1485,695,628,90,449,28372,697,0,60,0,0,0,0,180,4,0
1718,0,200,450,150,1145,0,208,67,1386,1155,1634,772,505,90,450,29770,698,0,60,0,0,0,0,250,8,0
1719,0,200,450,250,0,0,220,1111,2568,1463,3745,3096,745,90,451,1233240,699,0,100,0,0,0,0,300,11,0
1720,0,200,450,100,439,0,200,53,1030,635,1027,461,486,100,452,0,0,0,60,0,0,0,0,200,1,0
1721,0,200,450,180,1148,0,205,64,983,976,1051,508,796,90,453,27481,700,0,60,0,0,0,0,2500,6,0
1751,0,0,0,115,0,0,10,100,100,100,100,100,100,100,0,0,69,0,0,0,0,0,0,200,999,0
1752,0,0,0,110,0,0,10,100,100,100,100,100,100,100,0,0,72,0,11,571,572,573,574,200,999,0
1771,0,0,0,1,0,0,10,100,100,100,100,100,100,100,1771,0,0,0,0,0,0,0,0,200,999,0
1772,0,0,0,1,0,0,10,100,100,100,100,100,100,100,1772,0,0,0,0,0,0,0,0,200,999,0
1773,0,0,0,1,0,0,10,100,100,100,100,100,100,100,1773,0,0,0,0,0,0,0,0,200,999,0
1774,0,0,0,1,0,0,10,100,100,100,100,100,100,100,1774,0,0,0,0,0,0,0,0,200,999,0
1775,0,0,0,1,0,0,10,100,100,100,100,100,100,100,1775,0,0,0,0,0,0,0,0,200,999,0
1776,0,0,0,1,0,0,10,100,100,100,100,100,100,100,1776,0,0,0,0,0,0,0,0,200,999,0
1777,0,0,0,1,0,0,10,100,100,100,100,100,100,100,1777,0,0,0,0,0,0,0,0,200,999,0
1778,0,0,0,1,0,0,10,100,100,100,100,100,100,100,1778,0,0,0,0,0,0,0,0,200,999,0
1779,0,0,0,1,0,0,10,100,100,100,100,100,100,100,1779,0,0,0,0,0,0,0,0,200,999,0
1780,0,0,0,1,0,0,10,100,100,100,100,100,100,100,1780,0,0,0,0,0,0,0,0,200,999,0
1781,0,0,0,1,0,0,10,100,100,100,100,100,100,100,1781,0,0,0,0,0,0,0,0,200,999,0
1782,0,0,0,1,0,0,10,100,100,100,100,100,100,100,1782,0,0,0,0,0,0,0,0,200,999,0
1783,0,0,0,1,0,0,10,100,100,100,100,100,100,100,1783,0,0,0,0,0,0,0,0,200,999,0
1784,0,0,0,1,0,0,10,100,100,100,100,100,100,100,1784,0,0,0,0,0,0,0,0,200,999,0
1785,0,0,0,1,0,0,10,100,100,100,100,100,100,100,1785,0,0,0,0,0,0,0,0,200,999,0
1786,0,0,0,1,0,0,10,100,100,100,100,100,100,100,1786,0,0,0,0,0,0,0,0,200,999,0
1790,0,0,0,120,0,0,200,9999,100,100,300,300,300,100,470,0,72,0,0,0,0,0,0,200,999,300
1791,0,0,0,1,0,0,200,9999,100,100,300,300,300,100,471,0,72,0,0,0,0,0,0,200,999,300
1792,0,0,0,1,0,0,200,9999,100,100,300,300,300,100,472,0,72,0,0,0,0,0,0,200,999,300
1793,0,0,0,1,0,0,200,9999,100,100,300,300,300,100,473,0,72,0,0,0,0,0,0,200,999,300
1794,0,0,0,1,0,0,200,9999,100,100,300,300,300,100,474,0,72,0,0,0,0,0,0,200,999,300
1795,0,0,0,1,0,0,200,9999,100,100,300,300,300,100,475,0,72,0,0,0,0,0,0,200,999,300
1800,0,200,350,320,0,0,205,15,10,43,24,18,108,20,1800,0,99,0,60,0,0,0,0,160,1,280
1801,0,300,650,150,0,0,208,62,1207,759,1421,662,606,100,1801,36589,704,0,60,0,0,0,0,230,3,500
1802,0,350,750,50,0,0,200,53,560,635,1027,461,486,90,1802,32107,705,0,60,0,0,0,0,240,1,220
1803,0,200,450,135,0,0,210,62,1285,766,1434,667,611,90,1803,37397,706,0,60,0,0,0,0,230,3,0
1804,0,200,450,210,0,0,214,82,1656,1187,1605,868,519,90,1804,45240,707,0,60,0,0,0,0,230,9,0
1805,0,200,450,145,0,0,214,60,1349,780,1532,717,648,97,1805,39962,708,0,60,0,0,0,0,230,4,0
1806,0,200,450,440,0,0,219,1109,2747,1457,3729,1541,742,97,1806,1587248,709,0,100,0,0,0,0,230,11,0
1807,0,200,350,330,0,0,212,82,1180,739,1591,748,360,97,1807,35313,710,0,60,0,0,0,0,150,2,0
1808,0,200,350,450,0,0,215,82,1699,1192,1612,871,521,97,1808,45713,711,0,60,0,0,0,0,150,9,0
1809,0,240,530,70,0,0,210,59,918,766,1505,704,637,100,1809,38117,712,0,60,0,0,0,0,220,4,250
1810,0,240,530,270,0,0,214,170,1741,1323,2116,1018,674,100,1810,75400,713,0,100,0,0,0,0,220,10,350
1811,0,200,500,250,0,0,214,60,1282,780,1532,717,648,107,1811,39962,714,0,60,0,0,0,0,300,4,0
1812,0,200,500,500,0,0,220,1111,2427,1463,3745,3695,745,107,1812,1603212,715,0,100,0,0,0,0,300,11,0
1813,0,200,450,125,0,0,215,63,969,784,1466,682,625,90,1813,39618,716,0,60,0,0,0,0,230,3,0
1814,0,200,450,250,0,0,222,1116,2898,1476,3777,1560,752,90,1814,1642888,717,0,100,0,0,0,0,230,11,0
1815,0,200,450,145,1144,0,211,68,1495,1171,1656,782,512,90,1815,40173,718,0,60,0,0,0,0,180,8,0
1816,0,200,450,175,1143,0,215,82,1667,1192,1612,871,521,90,1816,45713,719,0,60,0,0,0,0,180,9,0
1817,0,200,450,450,1143,0,225,1122,2954,1495,3825,1580,762,90,1817,1691404,720,0,100,0,0,0,0,180,11,0
1819,0,200,450,165,0,0,216,60,1441,787,1546,723,654,97,1819,40799,722,0,60,0,0,0,0,230,4,0
1820,0,240,530,90,0,0,212,60,1241,773,1519,710,642,100,1820,39128,723,0,60,0,0,0,0,220,4,250
1821,0,200,450,145,0,0,217,63,1384,791,1478,687,631,90,1821,40441,724,0,60,0,0,0,0,230,3,0
1825,0,200,450,140,1143,0,215,355,1397,1431,1649,1705,781,90,1816,39128,99,0,60,0,0,0,0,180,16,0
1826,0,200,450,290,1143,0,220,358,1444,1463,1685,1741,799,90,1817,40441,99,0,60,0,0,0,0,180,16,0
1830,0,320,690,475,1112,0,230,850,1857,2227,2343,2418,833,110,1830,1363760,725,0,100,0,0,0,0,270,16,0
1832,0,180,450,135,0,0,143,33,1163,290,1422,392,165,100,1832,8718,3,0,0,0,0,0,0,300,3,0
1833,0,180,450,135,0,0,143,33,1163,290,1422,392,165,100,1833,8718,3,0,0,0,0,0,0,300,3,0
1834,0,180,450,135,0,0,143,33,1163,290,1422,392,165,100,1834,8718,3,0,0,0,0,0,0,300,3,0
1835,0,180,450,135,0,0,143,33,1163,290,1422,392,165,100,1835,8718,3,0,0,0,0,0,0,300,3,0
1836,0,220,550,160,1139,0,145,39,1397,309,1316,436,186,90,1836,9260,3,0,0,0,0,0,0,1500,5,0
1837,0,220,550,160,1139,0,145,39,1397,309,1316,436,186,90,1837,9260,3,0,0,0,0,0,0,1500,5,0
1838,0,220,550,160,1139,0,145,39,1397,309,1316,436,186,90,1838,9260,3,0,0,0,0,0,0,1500,5,0
1839,0,220,550,160,1139,0,145,39,1397,309,1316,436,186,90,1839,9260,3,0,0,0,0,0,0,1500,5,0
1840,0,210,525,170,1135,0,147,46,1178,295,1500,396,137,105,1840,10161,3,0,0,0,0,0,0,300,4,0
1841,0,210,525,170,1135,0,147,46,1178,295,1500,396,137,105,1841,10161,3,0,0,0,0,0,0,300,4,0
1842,0,210,525,170,1135,0,147,46,1178,295,1500,396,137,105,1842,10161,3,0,0,0,0,0,0,300,4,0
1843,0,210,525,170,1135,0,147,46,1178,295,1500,396,137,105,1843,10161,3,0,0,0,0,0,0,300,4,0
1844,0,200,500,175,1136,0,153,52,1211,328,2427,462,139,110,1844,12461,3,0,0,0,0,0,0,300,8,0
1845,0,200,500,175,1136,0,153,52,1211,328,2427,462,139,110,1845,12461,3,0,0,0,0,0,0,300,8,0
1846,0,200,500,175,1136,0,153,52,1211,328,2427,462,139,110,1846,12461,3,0,0,0,0,0,0,300,8,0
1847,0,200,500,175,1136,0,153,52,1211,328,2427,462,139,110,1847,12461,3,0,0,0,0,0,0,300,8,0
1848,0,240,600,360,1138,0,163,1928,2035,368,2771,600,73,85,1848,113245,754,0,100,0,0,0,0,300,11,0
1849,0,240,600,360,1138,0,163,1928,2035,368,2771,600,73,85,1849,113245,755,0,100,0,0,0,0,300,11,0
1850,0,240,600,360,1138,0,163,1928,2035,368,2771,600,73,85,1850,113245,756,0,100,0,0,0,0,300,11,0
1851,0,240,600,360,1138,0,163,1928,2035,368,2771,600,73,85,1851,113245,757,0,100,0,0,0,0,300,11,0
1852,0,180,450,135,0,0,153,34,1192,311,1528,429,179,105,1852,11782,3,0,0,0,0,0,0,300,3,0
1853,0,180,450,135,0,0,153,34,1192,311,1528,429,179,105,1853,11782,3,0,0,0,0,0,0,300,3,0
1854,0,180,450,135,0,0,153,34,1192,311,1528,429,179,105,1854,11782,3,0,0,0,0,0,0,300,3,0
1855,0,180,450,135,0,0,153,34,1192,311,1528,429,179,105,1855,11782,3,0,0,0,0,0,0,300,3,0
1856,0,210,525,170,0,0,167,48,1496,338,1720,471,159,95,1856,16195,3,0,0,0,0,0,0,300,4,0
1857,0,210,525,170,0,0,167,48,1496,338,1720,471,159,95,1857,16195,3,0,0,0,0,0,0,300,4,0
1858,0,210,525,170,0,0,167,48,1496,338,1720,471,159,95,1858,16195,3,0,0,0,0,0,0,300,4,0
1859,0,210,525,170,0,0,167,48,1496,338,1720,471,159,95,1859,16195,3,0,0,0,0,0,0,300,4,0
1860,0,220,550,165,1147,0,165,42,1523,354,1512,520,211,95,1860,15159,3,0,0,0,0,0,0,1500,5,0
1861,0,220,550,165,1147,0,165,42,1523,354,1512,520,211,95,1861,15159,3,0,0,0,0,0,0,1500,5,0
1862,0,220,550,165,1147,0,165,42,1523,354,1512,520,211,95,1862,15159,3,0,0,0,0,0,0,1500,5,0
1863,0,220,550,165,1147,0,165,42,1523,354,1512,520,211,95,1863,15159,3,0,0,0,0,0,0,1500,5,0
1864,0,200,500,180,0,0,163,40,1623,315,1396,1042,147,80,1864,15147,3,0,0,0,0,0,0,300,7,0
1865,0,200,500,180,0,0,163,40,1623,315,1396,1042,147,80,1865,15147,3,0,0,0,0,0,0,300,7,0
1866,0,200,500,180,0,0,163,40,1623,315,1396,1042,147,80,1866,15147,3,0,0,0,0,0,0,300,7,0
1867,0,200,500,180,0,0,163,40,1623,315,1396,1042,147,80,1867,15147,3,0,0,0,0,0,0,300,7,0
1868,0,240,600,290,0,0,173,3190,2173,392,2940,936,98,85,1868,135699,758,0,100,0,0,0,0,300,11,0
1869,0,240,600,290,0,0,173,3190,2173,392,2940,936,98,85,1869,135699,759,0,100,0,0,0,0,300,11,0
1870,0,240,600,290,0,0,173,3190,2173,392,2940,936,98,85,1870,135699,760,0,100,0,0,0,0,300,11,0
1871,0,240,600,290,0,0,173,3190,2173,392,2940,936,98,85,1871,135699,761,0,100,0,0,0,0,300,11,0
1872,0,260,650,185,0,0,163,64,1460,349,1964,399,149,80,1872,14864,3,0,0,0,0,0,0,300,2,0
1873,0,260,650,185,0,0,163,64,1460,349,1964,399,149,80,1873,14864,3,0,0,0,0,0,0,300,2,0
1874,0,260,650,185,0,0,163,64,1460,349,1964,399,149,80,1874,14864,3,0,0,0,0,0,0,300,2,0
1875,0,260,650,185,0,0,163,64,1460,349,1964,399,149,80,1875,14864,3,0,0,0,0,0,0,300,2,0
1876,0,260,650,205,0,0,177,59,1894,360,2101,485,142,80,1876,19175,3,0,0,0,0,0,0,300,4,0
1877,0,260,650,205,0,0,177,59,1894,360,2101,485,142,80,1877,19175,3,0,0,0,0,0,0,300,4,0
1878,0,260,650,205,0,0,177,59,1894,360,2101,485,142,80,1878,19175,3,0,0,0,0,0,0,300,4,0
1879,0,260,650,205,0,0,177,59,1894,360,2101,485,142,80,1879,19175,3,0,0,0,0,0,0,300,4,0
1880,0,280,700,215,0,0,184,68,2039,399,2398,565,142,80,1880,22082,3,0,0,0,0,0,0,300,8,0
